 엠마들이 다 해 먹는 영화
 재미있네요 조커와는 다른 매력적인 악당입니다. 조커는 밑바닥으로 추락하면서 빌런이 되지만 크루엘라는 정상을 찍으며 빌런이 됩니다.
 엠마스톤한테 잘 어울리는 캐릭터.. 소름 돋을 정도로 예쁘다...
 딱히 기대는 안 하고 봤는데 상상 그 이상으로 너무 재밌었음.. 다시 보러갈 의향도 있ㅇ다는
 크루엘라 이제 내 최애캐릭터
 영화내내  빌런스러운 분위기도 좋았고 배우들 연기 진짜 잘함
 그냥 미쳤다. 뭐 하나 빠지는게 없다. 101마리 달마시안 팬들은 영화가 끝난것같아도 나가지말고 일단 앉아있으세요 ㅋㅋㅋㅋ?
 운 좋게 시사회로 봤는데 진짜 재밌었음.. 올해 본 영화중 최고였음 ㅠ 문화의 날로 할인받아서 엄마랑 볼려고 또 예매함ㅎ
 배우들 연기랑 음악도 넘 좋았고 재미있게 잘보았네요^^
 역시  엠마스톤이 최고네요믿고보는 대로 완전 최고의 영화입니다비틀즈의 음악으로 최고의 기분으로 재미가  최고
 러브라인 없어서 더 좋았음 여자들의 이야기 재미있었어요 두 시간 반이 가는 줄 몰랐음
크루엘라가 너무 이쁘고 매력적이게 나옵니다! 이거 하나로 볼 가치는 충분하고 엠마스톤 영화는 거르지 말아야 한다
 이제 다른 여배우 크루엘라 못함
 라라랜드보다 크루엘라 속 엠마스톤이 훨씬 빛나요
 지금껏 본 디즈니 실사영화 중 가장 스타일리쉬함
 갑자기 패션에 관심 갖고싶어지는 영화..!
 연기도 갑 영상도 갑 음악도 갑ㄷㄷㄷ
 악마는 프라다를 입는다 같은 느낌이 들었고 화려해서 그런지 영상미가 있어요
디즈니 실사 영화 퀄리티 점점 높아져서 감동스럽다 ㅠㅠ 보는 내내 눈이 즐거웠음
 영화 자체도 좋았지만 노래 선곡들도 좋고 몰입력은 어마어마하네요
"아니아니!!!진짜 진짜 재밌음..ㅠㅠㅠ디즈니,,역시 디즈니,,,,뭐하나버릴게 없고요,,, 진짜 잘만든영화, 배우들 연기도 전혀 어색하지않고 진짜 그 배역 그자체여서,,, 연기가 어색하면 오글거리다고 느껴질수있는 대사들이 있는데 전혀 그런느낌없었고 완벽한 영화였다고 생각해요...연출도 좋고,,눈이 즐거운데,, 또 생각해보면 ost랑 배경음악들이 어마무시합니다,,,눈이랑 스토리가 탄탄해서,,,영상미며 스토리며,, 사소한 소품까지 너무나 뼈를 깍아만든 영화같아요...진짜 코로나만 아니면 3천만 가능..너무너무재밌어요,,,스토리진행도빨라서젊은이들이보기좋은영화,,진짜 재밌어요...예고편보다 7천만배재밌어요..한번만봐주세요..영화관사운드로 봐야해요...짱이야,,!!! 결말까지,,진짜 이 영화는 찐이다..ㅠㅠ!!꼭보세요..한번만 봐보세요..진짜진짜 눈이랑귀랑뇌가즐거워요...돈이안아깝고요오히려더내고싶은영화에요..ㅡㅠ!!!"
 대박. 스토리며 연기며 흥미진진하고 재미있다.분노의질주보다 훨씬 낫다. 1위 가즈아~
 이게 영화다. 화염에 휩싸인 그녀의 모습이 뇌리에 박힌다.
 디즈니라는 브랜드가 더 이상은 어린이들 전용이라는 생각을 철저히 부순 예.원작에서의 역발상은 참신했다.
" 내용, 패션,분장,음악 정말 다 좋았음요,,"
 원작 팬으로서 너무너무 좋았어요! 두 엠마 카리스마 미쳤구ㅠㅠ 명곡들이 ost로 줄줄이 나오는데 흥나서 몸이 근질거림
 참신하고 트렌디한 영화... 너무 좋았던 영화 관람!
 크루엘라 엠마 스톤 넘 멋지네요~
 연기력과 화려한 의상에 시간가는 줄 몰랐어요 ㅎ
" 아니,,, 이렇게나 재밌다구요..?"
 최고의 영화. 최초로 리뷰 남긴다영상미 음악 구도 멍멍이 무엇 하나 버릴 게 없다당장 소장하고픈 작품
 오랜만에 디즈니스러운 영화네요 재밌어요
" 와... 엠마스톤 연기 잘하고, 스토리나 음악까지 너무 잼었어요!!"
 엠마스톤 정말 이쁜ㅠㅠㅠ 반전매력을 느낄수 있어서 좋았어요 ㅎㅎ
 기대없이  보러갔는데 너무 재미있어요~오랜만에 몰입감 있는 영화를 봤네요
 기대이상으로 너무 재밌어요
 배우들 연기 좋고 재밌어욤
 엠마스톤이 아니면 그 누가 크루엘라를 이렇게 소화할 수 있을까
 존잼 더 봐야지ㅋㅋㅋ 너무 재밌음
 133분이 지루할 틈이 없었던 영화
 영상미는 좋았지만 어딘가 늘어지는 스토리라인에 뚝뚝 끊기는 개연성이 아쉽다
시사회로 먼저봄 역시 믿고보는 디즈니ㅜㅠㅠ 디즈니에서 이런 캐릭터가 있었나싶다 독보적임... 노래 왜캐좋앙ㅠㅠ
"원작을 보진 않았지만, 디즈니에서 이런 영화가 나오다니 굉장히 고무적입니다. 나쁜 여성의 서사를 깔끔하게 다루고, 그 여성은 매우 매력적이고.. 배우의 연기가 작품에 완성도에 방점을 찍었다고 해도 과언이 아니네요. 끝부분이 약간 아쉬워서 별점을 하나 뺐지만, 이런 영화가 &#39;재밌는 영화&#39;다 싶었어요. 초반부터 몰입감 있고, 폭발력도 있고 웃음도 있고 반전도 있고~~~~ 너무 매력적이면서도 예술적이고 감각적인 영화였어요. 여성들이여, Hear me ROAR!!"
 배우들 연기 짱...강아지들 너무 귀여워요ㅠㅠ♥
 엠마스톤 매력 터지고 영화 자체도 너무너무 좋았어요
 엠마스톤의 매력이 느껴지는.. 엠마스톤은 크루엘라 그 자체였다
 역대 디즈니 빌런 영화 중 최고의 역작
" 시대를 압도할 이슈 메이커, 강렬하고 파격적인 브랜드의 등장, 그 이름 크루엘라"
어제 여의도 시사갔다왔는데 미쳤음 그냥 찢었다 여러분 츄라이츄라이...티알와이~
 완전 재밌어요. 크루엘라가 등장할 때마다 가슴이 뛰었네요. 음악도 좋았고 재밌게 봤습니다.
 강아지 연기가  좋았다저 연출을 생각한것 자체가 멋졌다
크루엘라 탄생기를 보여주는 영화였습니다.주인공의 스타일이나 화장. OST등 시각적 청각적인 즐거움이 컸던거 같아요 ㅎㅎ (스토리는.. 좀.. 아쉬웠다? 종막으로 갈수록 급한느낌?)개인적으로는... 만화로 처음 봤던 크루엘라의 모습은 충격적일정도로 피폐하고 히스테릭한 캐릭터라 임팩트가 쎘죠.. 그래서인지 제 맘속의 캐릭터가 너무 강했는지는 몰라도 생각보다 순한맛의 크루엘라라서 음... 너무 아쉬웠다?? 연기너무 잘하고 스타일부터 말투까지 전부 완벽했음해도 하는 행동은 순한맛이었다~라는 개인적인 느낌이라 별하나 깎았습니다 ㅎㅎ
 캐릭터부터 미쟝센까지 매력이 넘치는 영화입니다!! 무조건 보셔용!!
" 나는 엠마스톤에 빠졌고, 크루엘라에 더더욱 빠지게되었다..!!"
 2편은 더 재밋을 듯 합니다.
 크루엘라가 여자 조커라느니..연기가 미쳤다라느니..너무 기대감을 많이 심어줬다..화려한 비주얼과 두 엠마의 연기는 좋았으나 딱 거기까지..
 악당 크루엘라의 재해석. 엠마 스톤 새로운 인생캐릭터...최고입니다 최고
진짜 개봉만 너무 기다렸음 ㅠㅠ
 평점대비 엄청 재밌는지는 잘 모르겠고 엠마스톤이 잘 했습니다
 카메라 무빙이 너무 좋습니다. 주인공의 감정에 맞는 카메라 기법이 사용되어서 영상에 더 몰입되고 전체적인 색감이 좋고 눈빛연기가 너무 좋아서 매료되는것 같습니다
 엠마 스톤이 분수대 앞에서 복합적인 표정을 연기할 때 감탄을 금치 못했다
 믿고 보는 디즈니 믿고 보는 엠마스톤
" 몰입도 짱짱ㅜㅜ 엠마스톤 연기 넘 잘해,, 지루할 틈이 없는 영화 최고최고"
 드레스 보는 재미가 쏠쏠
 디즈니가 빌런을 연출하는 방법 ㅠㅠㅠ
 스토리랑 연출 너무너무 좋았습니다!
스토리가 너무 빠른 호흡으로 진행됩니다. 그렇다보니 스토리의 개연성이 몹시 부실합니다. 배우들의 연기력은 좋으나 스토리가 워낙 빈약해서 영화의 전개 자체가 사실 와닿지 않는 부분이 너무 많습니다. 스토리의 수준이 딱 전래동화책 수준입니다. 개인적으로는 왜 이렇게 평점이 높은지 이해가 가지 않네요.
 엠마스톤 연기 ㄹㅈㄷ 라라랜드의 그 엠마스톤이 맞나?
 손에 꼽히는 인생캐릭터를 만난 것 같다
" 마약, 암살 같은 것 없이도 빌런을 표현함. 이게 자본의 힘인가 싶고,, 굉장히 재밌음"
 분명 악녀이고 악당짓을 하는데 날 납득시켜. 이게바로 진짜 빌런다운 빌런이지
 엠마스톤의 재발견 엄청 재밌었습니다.
"영화관 자체를 안 간지 꽤 됐는데, 하도 재밌다길래 보러 가자 싶어서 늦은 시간에 방문. 이 영화 보자고 거의 몇 년 만에 영화관에 간 거였는데도 후회하지 않을 영화였음. 처음부터 끝까지 버릴 부분 하나도 없고, 장면장면이 다 기억에 남고. 캐릭터 하나의 이미지만 가지고 이런 스토리를 짜냈다는 게 정말 대단. 바빠서 다시 보진 못 하겠지만 시간적 여유만 있다면 다시 보러 가고 싶음. 쿠키영상 1개 있으니까 꼭 보고 나오시고, 후기를 한 줄로 요약하자면 디즈니가 디즈니했다. 최고예요!!"
 음악과 패션이 어우러져 볼거리가 많은 영화였어요 ㅎㅎ
 초반에는 쪼끔 지루했는데 중반부터 쾌감 장난아님배우들 연기도 미쳤음
엠마 스톤 카리스마 미쳤더라..
"크루엘라 그 자체였던 엠마스톤은 말할 것도 없고, 남작부인 역의 엠마 톰슨 역시 인상적이었다. 강아지들을 포함한 조연들의 개성도 뛰어났다. 60~70년대 배경에 맞는 OST들과, 화려한 패션과 연출에 눈과 귀를 사로잡힘. 초반 복선들로부터 결말이 꽤나 예측가능하다는 점은 아쉬우나 그뿐! 만족스러운 영화였다.  (+) 쿠키영상 있음"
 여주의 연기가 압도적이에요
 처음부터 끝까지 몰입해서 보게 되었음...음악도 좋았음...
 진짜 재밌었다 한번 더 볼 수 있으면 좋겠다
 간만에 볼만한 영화가 디즈니에서 또 나왔네요
" 엠마스톤의 연기부터 비주얼, 영화의 서사와 영상미, ost...어느 것 하나 빠질 것 없이 완벽하다."
 화려하고 대담한! 지루할 틈이 없었어요.
 화려하고 멋지고 아름답고 다소 슬프고... 아주좋아요.
 엠마스톤의 재기발랄한 연기와 화려한 의상이 보고 싶다면!
 안봤음 큰일날뻔ㅋㅋㅋㅋ최고다 최고
 재밌었습니다. 디즈니 영화답게 음악까지 좋았어요ㅎㅎ
이게 평점이 왜좋은지 모르겠어요.이중인격 인척하는 중2병 환자 같음개연성 없는 한국 막장 드라마 같은 거기에 한국 막장 드라마보다 재미가 없는
 역시 디즈니 영화다. 화려한 스케일과 탄탄한 연기가 더욱 빠져들게한다.막판에 힘이 좀 빠지긴하지만 최근에 본 영화 중 최고다~
평점 내리자. 전체적으로 너무 오글거림. 연기는 뛰어나지만 빌런 캐릭터로서 매력이 너무 없음 . 서사도 엉성함
 크루엘라 재미있게 봤어요 ~!!
 굳 재밋게봤습니다!!
알바가 많은건지 내가 이상한건지 아까운 내 시간...
 처음부터 끝까지 몰입하면서 봤어요
 최고의 영화... 크루엘라 사랑해!!
 진짜 너무 좋아서 나올때 다리 힘풀렸음...
 디즈니 영화는 언제나 기대이상ㅠㅠ 놀라운 볼거리와 전개의 반전도 흥미롭다!
 디즈니 최고의 빌런 영화.
 디즈니 진짜 발전했다..
 영화가 빌런쪽이라 새로웠어요..좀 더 잔인하고 강하데 갔으면 더 재미있었을듯..좀 유치하고 뻔하기도 해서...
 연기도 스토리도 모두 좋았었어요!!
 생각보다 살짝은 지루한 부분도 이ㅆ어뇽
" 역대급 연기력, 최고입니다"
 초5 딸아이가 지금까지 본 영화 중 최고라고 합니다^^
 디즈니 영화는 역시 망하는게 별로 없나봐요ㅎㅎ
 영화 내용뿐만이 아니라 노래랑 연출 의상까지 그냥 다 너무 좋아요
 연기도 굿.. 스토리도 굿..!! 101마리 달마시안 다시 한번더 봐야겠어요
 생각 이상으로 스토리가 탄탄하고 영상미가 좋았다
 영화를 봤는데 기분이 상쾌해짐!
 기대보다 멋진영화! 내용도 꽉차고 의상도 화려하고 보는 재미가 쏠쏠하다!
 그냥 애들 영화스럽습니다. 디즈니 영화니까 당연한 거긴 하지만요 ㅋㅋ
" 내용에 집중하면 지루하다. 이영화의 포커스는 엠마스톤과 엠마톰슨 메이크업, 의상, 그리고 무대미술, 소품, 연출이다. 음향까지 매력적이었다면 좋았을텐데 음악은 기억에 남는게 없다."
유치한 꼬마 여자애용 영화 같았음.. 보고 나서 뭐지..? 라는 느낌 재미없었음
 동생이랑 같이 봤는데 나름 괜찮고 재밌었어요.
 엠마스톤 VS 엠마톰슨
 빌런의 재탄생이 정말 뛰어남
 크루엘라 개봉일만 기다렸었는데 기다린 보람이 있네요  너무너무 재미있습니다!!!
 역시 디즈니 기대를 저버리지 않네요아임 크루엘라~
" 엠마스톤과 엠마톰슨의 연기뿐만 아니라 화려한 의상, 복고풍의 아름다운 노래... 어느 하나 마음에 들지 않는 부분이 없네요...."
 좋은 음악과 멋진 연기~~힐링되었네요~~^^
아 빨리 보고싶다!!
 재밌었음~엠마스톤 존예
 귀여운 강아지 친구들 하고 함께 나오는 패션 또한 너무나 큰 볼거리 재밋드아
 아무것도 모르고 봐도 재밌음
"아...다알바인건지 우선너무길고 긴 러닝타임 내내 같은소리만반복,,진짜재미없었어요..대체 왜 후기랑 평점이 좋은건지 이해가안돼요"
 재밌어요 강춛강추!
 엠마스톤의 매력에 푹 빠져든다
 기대 이상이고 진짜 재밌어요
 기대 안하고 갔는데 재밌게 보고 옴.화려한 볼 거리가 많은 영화
 재밌어용 역시 디즈니 ㅎㅁㅎ
 볼만 합니다~~ 연기도 좋아요
 엠마스톤의 크루엘라 매력에 푹 빠짐!
 디즈니 영화 중 최고!! 의상 연기 음악 조화 최고!!
 엠마 톰슨& 엠마 스톤의 연기가 좋고 댕댕쓰 이뻐
 두 시간이 조금 넘는 시간의 영화이지만 엠마스톤의 매력에 빠지기는 충분한 시간이었다
 엠마에 치이고 엠마에 취하는 영화랄까
 연출이랑 분위기 전체적인 색감도 크루엘라라는 이름만큼 강렬하더라구요
 크루엘라 캐릭터 악당라기엔 너무 예쁘고 매력적이네요. 저한테는 화려한 패션 만으로도 볼거리는 충분했어요.
 재미있는 영화 보는내내 눈이 즐거웠음
 디즈니는 사랑입니다.
 엠마가 다 한 영화 ( 크루엘라 짱 )
 엠마스톤 의상 너무 예쁘고 다양한데다가 101마리 달마시안이랑 이어지는 부분도 있어서 너무 좋았어요
 신나는 음악에 귀가 호강하고 배우들의 연기에 감탄하고 왔어용
 역시 디즈니ㅠㅠ 재밌게 봤구 크루엘라 멋있어 ㅠㅠ
 ost도 의상 연기 모두 좋았어요
디즈니 영화 중에 다시 보고싶다고 생각 든 영화는 크루엘라가 첨입니다. 가대 하나도 안했는데 정말 재미있게 잘 봤어요
 엠마스톤 연기 대박..그리구 너무 이뻐요
 크루엘라에 나오는 패션이 너무 예뻤고 배우들 연기도 좋고 강아지들도 너무 귀엽네요
디즈니라 빅재미 또는 빅감동을 기대했는데... 둘 다 뭐 그닥. 평점이 너무 높아서 기대가 컸나봄. 소재도나름 참신했고 영상미와 캐릭터도 매력적이었는데 뭔가 확 와닿는게 없네ㅠㅠ
최악 중의 최악내 시간과 돈이 날아감
왜 평점이 높은지 모르겠음
정말최악 평점보고낚임 3시간이 지옥이었음
 진짜 연기를 너무 잘하심사전 정보 아무것도 없이 그냥 가서 봤는데 대성공이였음
평론가들 평점 왜저러지...? 이거 진짜 3점 이하 영화수준인데... 정말.... 후회됩니다 보다가 너무 뻔하고 지루하고 단순해서 나가고 싶었습니다... 영국식 조크도 정말 번역 수준 이하....
 엠마스톤 라라랜드보다 연기력 더 뛰어나짐!!
 올해 영화중 단연 최고 정말 재밌게 봤음
 생각보다 너무 재밌게 봤습니다 이런 성인동화 너무좋아요^^
 너무 좋았어요 :) 요즘 본 영화중에서 제일 좋았어요
아이고 번잡하다 번잡해. 2시간 내내 정신없는 영화
 엠마스톤 최고 캐릭터인듯 씹
 넘 재밌어요^^ 시각적으로 볼거리도 많아요 ㅎㅎ
 지루할 틈 없는 재밌는 시간이였습니다 크루엘라 완전 이쁨
